Iteration,IfCounter,ModuloCounter,BooleanMulCounter,BooleanWrapCounter
2847,6200,17600,4400,4400
2848,6400,17600,4400,4400
2849,6300,17700,4400,4400
2850,6500,17700,4400,4400
2851,6300,17600,4400,4400
2852,6300,17600,4400,4300
2853,6500,17600,4400,5100
2854,6300,18500,4400,4300
2855,6300,17700,4400,4300
2856,6400,17700,4400,4400
2857,6300,17700,4400,4400
2858,6300,17700,4400,4400
2859,6300,17700,4400,4400
2860,6400,18100,4400,4400
2861,6200,19100,4400,4400
2862,6300,18100,4400,4400
2863,6300,18000,4400,4400
2864,6400,19000,4400,4400
2865,6300,17700,4400,4400
2866,6300,17700,4400,4400
2867,6300,17700,4400,4400
2868,6300,17700,4400,4400
2869,6400,18400,4400,4400
2870,6300,17700,5200,4400
2871,6400,17700,4400,4400
2872,6300,17700,4400,4400
2873,6300,17700,4400,4400
2874,6300,17700,4400,4400
2875,6400,17700,4400,4400
2876,6300,17600,4400,4300
2877,6200,17700,4400,4400
2878,6300,17700,4400,4300
2879,6300,17700,4400,4300
2880,6300,17700,4400,4400
2881,6300,17600,4400,4400
2882,6300,17600,4400,4400
2883,6300,18400,4400,4400
2884,6300,17700,4400,4400
2885,6300,17700,4400,4400
2886,6300,17700,4400,4400
2887,6300,17700,4300,4400
2888,6300,17700,4300,4400
2889,6300,17700,4400,4400
2890,6300,17700,4400,4400
2891,6200,17700,4400,4400
2892,6300,17600,4400,4400
2893,6300,17700,4400,4400
2894,6300,17700,4300,4300
2895,6300,17700,4300,4400
2896,7700,17700,4300,4400
2897,6300,17600,4400,4400
2898,6300,18400,4400,4400
2899,6300,17600,4400,4400
2900,6300,17700,4300,4400
2901,6300,17700,4300,4400
2902,6300,17700,4300,4400
2903,6300,17700,4300,4400
2904,6300,17700,4300,4400
2905,6200,17700,4300,4400
2906,6300,17700,4300,4400
2907,6300,17700,4300,5000
2908,6400,17700,4300,4400
2909,6300,17700,4300,4400
2910,6300,17700,4300,4300
2911,6300,17700,4300,4300
2912,6300,17700,4300,4300
2913,6300,18500,4300,5100
2914,6300,17800,4400,4400
2915,6300,17700,4400,4400
2916,6300,18000,4400,4400
2917,6300,17600,4300,4400
2918,6300,19400,4300,4300
2919,6300,18100,4300,4300
2920,6300,19000,4400,4300
2921,6300,17600,4400,4400
2922,6300,17700,4400,4400
2923,6300,17700,4400,4400
2924,6300,17700,4400,4400
2925,6300,17700,4400,4400
2926,6300,17700,4400,4400
2927,6400,17700,4400,4400
2928,6300,18500,4400,4400
2929,6300,17700,5200,4400
2930,6300,17700,4400,4300
2931,6300,17700,4300,4300
2932,6300,17700,4300,4300
2933,6300,17800,4300,4300
2934,6300,17700,4400,4300
2935,6300,17700,4400,4400
2936,6300,17600,4400,4400
2937,6300,17700,4400,4400
2938,6300,17700,4400,4400
2939,6300,17700,4400,4400
2940,6300,17700,4400,4400
2941,6300,17600,4400,4400
2942,6300,17600,4400,4400
2943,6300,18500,4400,4400
2944,6300,17600,4400,4300
2945,6200,17700,4400,4300
2946,6300,17700,4400,4300
2947,6300,17700,4400,4300
2948,6300,17700,4400,4300
2949,6300,17600,4400,4400
2950,6300,17600,4400,4400
2951,6300,17600,4400,4400
2952,6300,17700,4400,4400
2953,6300,17700,4400,4400
2954,6300,17700,4400,4400
2955,17000,17600,4400,4400
2956,6300,17600,4400,4400
2957,6300,18400,4400,4400
2958,6300,17700,4400,4400
2959,6300,17800,4400,4400
2960,6300,17700,4400,4300
2961,6300,17700,4400,4300
2962,6300,17700,4400,4300
2963,6300,17700,4400,4300
2964,6300,17700,4400,4400
2965,6300,17700,4400,4400
2966,6300,17700,4400,4400
2967,6300,17700,4400,4400
2968,6300,17800,4400,4400
2969,6300,17700,4400,4400
2970,6300,17700,4400,4400
2971,6300,17700,4400,4400
2972,6300,18900,4400,5300
2973,6300,17700,4400,4400
2974,6300,19400,4400,4400
2975,6300,19300,4400,4400
2976,6300,17700,4900,4400
2977,7100,17600,4400,4400
2978,6300,19200,4400,4400
2979,6300,18100,4400,4400
2980,6300,18100,4400,4400
2981,6300,18100,4400,4400
2982,6300,18100,5700,4400
2983,6400,18100,4400,4400
2984,6500,18000,4400,4400
2985,6300,20500,4400,4300
2986,6300,18100,4400,4400
2987,6300,19200,4400,4400
2988,6300,18200,4400,4400
2989,6300,18100,5600,4400
2990,6300,20600,4500,4400
2991,6300,18100,5800,4400
2992,6200,18100,4400,4400
2993,6300,19300,4400,4400
2994,6300,17700,4400,4400
2995,6300,17800,4400,4400
2996,6300,17700,4400,4400
2997,6300,19400,4400,4400
2998,6300,18100,4400,4400
2999,6300,19800,4400,4400
3000,6300,18700,4400,4300
3001,6300,19300,4400,4400
3002,6300,19800,4400,4400
3003,6300,19700,4400,4400
3004,6300,18700,4400,4400
3005,6300,18500,4400,4400
3006,6300,19600,4300,4400
3007,6200,18200,4300,4400
3008,6300,18100,4300,4400
3009,6300,18100,4300,4400
3010,6300,18200,4300,4400
3011,6300,18000,4400,4400
3012,6300,18100,4400,4400
3013,6300,19200,4400,4400
3014,6300,17700,4400,4400
3015,7900,17700,4400,4300
3016,6300,18400,4400,4300
3017,6300,17700,4400,4300
3018,6300,17700,4400,4300
3019,6300,17700,4400,4300
3020,6300,17700,4400,4400
3021,6300,17700,4400,4400
3022,6300,17800,4400,4400
3023,6300,17700,4400,4400
3024,6300,17700,4400,4400
3025,6300,17700,4400,4400
3026,6300,18100,4400,4400
3027,6300,17700,4400,4400
3028,6300,17800,4400,4400
3029,6300,17700,4400,4400
3030,6400,17700,4400,4400
3031,6300,18400,4400,5200
3032,6300,17700,4400,4400
3033,6300,17700,4400,4400
3034,6300,17700,4400,4400
3035,6300,17700,4400,4400
3036,6300,17800,4400,4300
3037,6300,17700,4400,4300
3038,6300,17700,4400,4300
3039,6300,17700,4400,4300
3040,6300,17700,4400,4400
3041,6300,17700,4400,4400
3042,6200,17700,4400,4400
3043,6300,17700,4400,4400
3044,6300,17700,4400,4400
3045,6300,17800,4400,4400
3046,6300,18400,4400,4400
3047,6300,17600,4400,4400
3048,6300,17700,5200,4400
3049,6300,17700,4300,4400
3050,6300,17700,4300,4400
3051,6300,17700,4400,4300
3052,6300,17800,4400,4300
3053,6300,17700,4400,4300
3054,6300,17700,4300,4300
3055,6300,17700,4400,4300
3056,6300,17700,4400,4400
3057,6300,17700,4400,4400
3058,6300,17700,4400,4400
3059,6300,17700,4400,4400
3060,6300,18500,4400,4400
3061,6300,17700,4400,4400
3062,6300,17600,4400,4400
3063,6300,17600,4300,4400
3064,6300,17700,4300,4400
3065,6300,17700,4300,4400
3066,6300,17700,4400,4300
3067,6300,17600,4300,4300
3068,6300,17700,4300,4300
3069,6300,17600,4400,4300
3070,6300,17600,4400,4400
3071,6200,17600,4400,4400
3072,6300,17700,4300,4400
3073,6300,17700,4300,4400
3074,7500,17700,4400,4400
3075,6300,18500,4400,4400
3076,6200,17700,4400,4400
3077,6300,17700,4400,4400
3078,6300,17700,4400,4400
3079,6300,17700,4400,4400
3080,6300,17800,4400,4400
3081,6300,17700,4400,4400
3082,6300,18200,4400,4400
3083,6300,17700,4400,4300
3084,6300,17700,4400,4300
3085,6300,17700,4400,4400
3086,6300,17600,4400,4400
3087,6300,17700,4400,4400
3088,6400,17700,4400,4400
3089,6300,17700,4400,4400
3090,6300,18400,4400,4400
3091,6200,17700,4400,5200
3092,6300,17700,4400,4400
3093,6300,17700,4400,4400
3094,6300,17700,4400,4400
3095,6300,17700,4400,4400
3096,6300,17800,4400,4400
3097,6300,17700,4400,4400
3098,6300,17700,4400,4400
3099,6400,17700,4400,4300
3100,6300,17700,4400,4400
3101,6300,17700,4400,4400
3102,6300,17700,4400,4400
3103,6300,17700,4400,4400
3104,6300,17700,4400,4400
3105,6300,18500,4400,4400
3106,6300,17700,4400,4400
3107,6300,17700,5200,4400
3108,6300,17700,4400,4400
3109,6300,17700,4400,4400
3110,6300,17800,4400,4400
3111,6300,17700,4400,4400
3112,6300,17700,4400,4400
3113,6300,17700,4400,4300
3114,6300,17700,4400,4400
3115,6300,17700,4400,4400
3116,6300,17700,4400,4400
3117,6300,17700,4400,4400
3118,6300,17700,4400,4400
3119,6300,18500,4400,4400
3120,6300,17700,4400,4400
3121,6300,17700,4400,4400
3122,6300,17800,4400,4400
3123,6300,17700,4400,4400
3124,6300,17700,4400,4400
3125,6300,17700,4400,4400
3126,6300,17700,4400,4400
3127,6300,17700,4300,4400
3128,6300,17700,4400,4300
3129,6300,17700,4400,4300
3130,6300,17700,4400,4300
3131,6300,17700,4400,4400
3132,6300,17700,4400,4800
3133,8200,17800,4300,4300
3134,6300,18500,4300,4400
3135,6300,17700,4300,4400
3136,6300,17800,4400,4400
3137,6400,17700,4400,4400
3138,6300,18300,4400,4400
3139,6500,17700,4400,5800
3140,6400,19400,4300,4500
3141,6300,18100,4300,4500
3142,6400,19100,4300,4500
3143,6300,17700,4300,4500
3144,6300,18300,4400,4500
3145,6300,18600,4400,4500
3146,6300,18000,4300,4500
3147,6300,19000,4300,4500
3148,6300,17700,4300,4500
3149,6300,20000,4300,4400
3150,6300,18100,4300,6500
3151,6300,18100,4300,4400
3152,6300,19100,4300,4400
3153,6300,17800,4300,4400
3154,6300,17700,4300,4400
3155,6200,17700,4300,4400
3156,6300,17700,4300,4300
3157,6300,17800,4300,4300
3158,6300,17700,4300,4300
3159,6300,17700,4300,4300
3160,6300,17700,4300,4400
3161,6300,17700,4400,4400
3162,6300,17700,4400,4400
3163,6300,17700,4300,5800
3164,6300,18500,4300,4500
3165,6300,17600,4300,4500
3166,6400,17600,4300,4500
3167,6300,17600,5100,4500
3168,6300,17600,4300,4400
3169,6300,17600,4300,4400
3170,6300,17600,4300,5800
3171,6300,17700,4300,4400
3172,6300,17700,4300,4400
3173,6300,17700,4400,4400
3174,6300,17700,4400,4400
3175,6200,17600,4400,4400
3176,6300,17600,4400,4400
3177,6300,17600,4400,4400
3178,6300,18500,4400,4400
3179,6300,17700,4400,4400
3180,6300,17700,4400,4400
3181,6300,17600,4400,4400
3182,6300,17700,4400,4400
3183,6300,17700,4400,5800
3184,6200,17700,4400,4500
3185,6300,17700,4400,4500
3186,6300,17600,4400,4500
3187,6300,17700,4400,4500
3188,6300,17700,4400,4500
3189,6300,17700,4400,4400
3190,6200,17700,4400,4400
3191,6300,17700,4400,4400
3192,7500,17700,4400,4400
3193,6300,20700,4400,5700
3194,6300,17700,4400,4400
3195,6300,17700,4400,4400
3196,6300,17700,4400,4400
3197,6300,17800,4300,4400
3198,6300,17700,4300,4400
3199,6300,17700,4300,4400
3200,6300,17700,4300,4400
3201,6300,17700,4500,4400
3202,6300,19300,4800,4400
3203,6300,18100,4300,4400
3204,6300,19300,4300,4400
3205,6300,17700,4300,4400
3206,6300,19300,4300,4400
3207,6300,18100,4300,4400
3208,6300,18800,4300,4300
3209,6300,18100,4300,5200
3210,6300,18100,4400,4400
3211,6300,18100,4400,4400
3212,6300,18200,4400,4400
3213,6200,18100,4300,4400
3214,6300,18100,4300,4400
3215,6300,18100,4300,4400
3216,6300,18200,4400,4400
3217,6300,18100,4400,4400
3218,6300,18100,4400,4400
3219,6200,18100,4400,4300
3220,6300,19000,4400,4300
3221,6300,19300,4400,4300
3222,6300,18000,4400,4300
3223,6300,18800,4400,4400
3224,6300,18000,4400,4400
3225,6300,18100,4400,4400
3226,6300,19300,5200,4400
3227,6300,17700,4400,4400
3228,6300,17700,4400,4400
3229,6300,17600,4400,4400
3230,6300,17600,4400,4400
3231,6300,17600,4400,4400
3232,6300,17700,4400,4400
3233,6300,17700,4400,4400
3234,6300,17700,4400,4400
3235,6300,17700,4400,4400
3236,6300,17600,4400,4400
3237,6300,18400,4400,4300
3238,6300,17700,4400,4400
3239,6300,17700,4400,4400
3240,6300,17700,4400,4400
3241,6300,17700,4400,4400
3242,6200,17700,4400,4400
3243,6300,17700,4400,4400
3244,6300,17700,4400,4400
3245,6300,17700,4300,4400
3246,6300,17700,4300,4400
3247,6300,17700,4300,4400
3248,6200,18100,4300,4400
3249,6300,17700,4300,4400
3250,6300,17700,4300,4400
3251,6300,17700,4400,4400
3252,7400,18500,4400,4300
3253,6300,17700,4400,4400
3254,6300,17700,4400,4400
3255,6300,17700,4400,4400
3256,6300,17700,4400,4400
3257,6300,17600,4400,4400
3258,6200,17700,4400,4400
3259,6300,17700,4400,4400
3260,6300,17700,4400,4400
3261,6300,17700,4400,4400
3262,6300,17700,4400,4400
3263,6300,17700,4400,4400
3264,6300,17600,4400,4400
3265,6300,17700,4400,4400
3266,6300,17600,4400,4300
3267,6300,18400,4400,4300
3268,6300,17800,4300,5100
3269,6300,17700,4300,4300
3270,6300,17700,4300,4300
3271,6300,17700,4300,4400
3272,6300,17700,4300,4400
3273,6300,17700,4300,4400
3274,6300,17700,4400,4400
3275,6300,17700,4400,4400
3276,6300,17600,4400,4400
3277,6200,17700,4400,4400
3278,6300,17700,4400,4400
3279,6300,17700,4400,4400
3280,6300,17700,4400,4300
3281,6300,17700,4400,4300
3282,6300,18400,4400,4300
3283,6300,17600,4400,4300
3284,6400,17700,4400,4300
3285,6300,17700,5200,4400
3286,6300,17700,4400,4400
3287,6300,17700,4400,4400
3288,6300,17700,4400,4400
3289,6300,17700,4400,4400
3290,6300,17700,4400,4400
3291,6400,17700,4400,4400
3292,6300,17700,4400,4400
3293,6300,17700,4400,4400
3294,6300,17700,4400,4400
3295,6300,17700,4400,4400
3296,7100,17700,4400,4300
3297,6300,18500,4400,4300
3298,6300,17700,4400,4300
3299,6300,17700,4400,4300
3300,6300,17700,4400,4300
3301,6300,17600,4400,4400
3302,6500,17700,4300,4400
3303,6200,17700,4300,4400
3304,6300,18300,4300,4400
3305,6300,17700,4300,4400
3306,6300,17600,4300,4400
3307,6300,17600,4300,4400
3308,6300,17600,4300,4400
3309,6300,17700,4300,4400
3310,6300,17700,4300,4400
3311,7500,19200,4400,4400
3312,6300,17700,4400,4400
3313,6300,17700,4400,4400
3314,6300,17700,4400,4400
3315,6300,17700,4400,4300
3316,6200,19100,4400,4400
3317,6300,18000,4400,4400
3318,6300,18100,4400,4400
3319,6300,18100,4400,4400
3320,6300,18000,4400,4400
3321,6300,18000,4400,4400
3322,6300,19100,4400,4400
3323,6300,17700,4400,4400
3324,6300,17600,4400,4400
3325,6300,17600,4400,4400
3326,6300,19200,4400,4400
3327,6300,17700,4400,4400
3328,6300,17700,4400,5200
3329,6300,17700,4400,4400
3330,6300,17700,4400,4400
3331,6300,17700,4400,4300
3332,6300,17700,4400,4300
3333,6300,17700,4400,4300
3334,6300,17700,4400,4300
3335,6300,17800,4400,4400
3336,6300,17700,4400,4400
3337,6300,17700,4400,4400
3338,6400,17700,4400,4400
3339,6300,17600,4400,4400
3340,6400,17700,4400,4400
3341,6400,19100,4400,4400
3342,6300,17700,4400,4400
3343,6300,17600,4400,4400
3344,6300,17700,4400,4300
3345,6300,17700,5200,4300
3346,6300,17700,4400,4300
3347,6300,17700,4400,4300
3348,6300,17700,4400,4300
3349,6300,17700,4400,4400
3350,6300,17700,4400,4400
3351,6300,17700,4400,4400
3352,6300,17700,4300,4400
3353,6200,17700,4300,4400
3354,6400,17700,4300,4800
3355,6300,17700,4300,4400
3356,6400,18500,4300,4400
3357,6300,17700,4300,4400
3358,6300,17700,4300,4300
3359,6400,17700,4300,4300
3360,6300,18300,4300,4300
3361,6300,19100,4300,4300
3362,6500,18100,4300,4300
3363,6300,18100,4300,4400
3364,6300,18100,4300,4400
3365,6300,18100,4300,4400
3366,6300,18100,4400,4400
3367,6300,18000,4400,4400
3368,6300,19100,4300,4400
3369,6300,17700,4300,4400
3370,20100,18500,4300,4400
3371,6300,17700,4300,4400
3372,6200,17700,4400,4400
3373,6300,17700,4400,4300
3374,6300,17600,4400,4300
3375,6300,17600,4400,4300
3376,6300,17600,4300,4300
3377,6300,17600,4300,4300
3378,6300,17700,4400,4300
3379,6300,17700,4400,4400
3380,6500,17700,4400,4400
3381,6300,17700,4400,4400
3382,6300,17700,4400,4400
3383,6300,17600,4400,4400
3384,6300,17600,4400,4400
3385,6300,18400,4400,4400
3386,6400,17700,4400,4400
3387,6300,17700,4400,5200
3388,6300,17700,4400,4400
3389,6300,17700,4400,4400
3390,6300,17700,4400,4400
3391,6200,17700,4400,4400
3392,6300,17700,4400,4400
3393,6300,17700,4400,4400
3394,6300,17700,4400,4400
3395,6300,17700,4400,4400
3396,6300,17700,4400,4400
3397,6200,17700,4400,4400
3398,6300,17700,4400,4400
3399,6300,17700,4400,4400
3400,6300,18500,4400,4400
3401,6300,17700,4400,4400
3402,6300,17700,4400,4400
3403,6300,17700,4400,4400
3404,6300,17700,5200,4400
3405,6300,17700,4400,4400
3406,6200,17800,4400,4300
3407,6300,17700,4400,4400
3408,6300,17800,4400,4400
3409,6300,17700,4400,4400
3410,6300,17800,4400,4400
3411,6300,17700,4400,4400
3412,6300,17700,4400,4400
3413,6300,17700,4400,4400
3414,6300,17700,4400,4400
3415,6300,18500,4400,4400
3416,6300,18200,4400,4400
3417,6300,17700,4400,4400
3418,6400,17700,4400,4400
3419,6300,17700,4400,4400
3420,6300,17700,4400,4400
3421,6400,17700,4400,4400
3422,6300,17700,4400,4400
3423,6300,17700,4400,4400
3424,6300,17800,4300,4400
3425,6500,17700,4400,4400
3426,6300,17700,4800,4400
3427,6300,17800,4300,4400
3428,6300,17700,4300,4400
3429,19600,18500,4300,4400
3430,6300,17700,4400,4400
3431,6300,17800,4300,4400
3432,6300,17700,4300,4400
3433,6300,17700,4300,4400
3434,6300,17600,4300,4400
3435,6300,17700,4300,4400
3436,6300,17700,4400,4400
3437,6300,17700,4400,4400
3438,6300,17800,4400,4400
3439,6300,17700,4300,4400
3440,6300,17700,4300,4400
3441,6300,17600,4300,4400
3442,6300,17700,4400,4300
3443,6200,17700,4400,4400
3444,6300,18500,4400,4400
3445,6600,17700,4400,4400
3446,6300,17700,4400,5100
3447,6300,17700,4300,4400
3448,6400,17700,4300,4400
3449,6300,17700,4400,4400
3450,6400,17700,4400,4400
3451,6300,17700,4400,4400
3452,6300,17800,4400,4400
3453,6300,17700,4400,4400
3454,6300,17700,4400,4400
3455,6300,17700,4400,4400
3456,6300,17700,4400,4400
3457,6300,17700,4400,4300
3458,6300,17700,4400,4300
3459,6300,18500,4400,4300
3460,6300,17700,4400,4300
3461,6300,17700,4400,4300
3462,6300,17700,4400,4400
3463,6300,17700,4400,4400
3464,6400,17700,4400,4400
3465,6300,17600,4400,4400
3466,6300,17700,4400,4400
3467,6300,17600,4400,4400
3468,6300,17700,4400,4400
3469,6300,17700,4400,4400
3470,6400,17700,4400,4400
3471,6300,17700,4400,4400
3472,6300,18100,4400,4400
3473,7900,17600,4400,4300
3474,11100,18400,4400,4300
3475,9800,17700,4400,4300
3476,9400,17700,4400,4300
3477,20700,17700,4400,4400
3478,14600,17700,4400,4400
3479,10200,17600,4300,4400
3480,9600,17600,4300,4400
3481,14500,17600,4300,4400
3482,10700,17700,4300,4400
3483,9900,17700,4400,4400
3484,9800,17700,4400,4400
3485,9800,17600,4300,4400
3486,21100,17600,4300,4400
3487,12300,17700,4400,4400
3488,12100,18500,4300,4400
3489,10000,17700,4300,4400
3490,9700,17700,4300,4400
3491,22300,17700,4300,4300
3492,9800,17600,4400,4400
3493,14800,17600,4400,4400
3494,11600,17600,4400,4400
3495,9700,17600,4400,4400
3496,9800,17700,4300,4400
3497,16600,17700,4300,4400
3498,10700,17700,4400,4400
3499,6300,17600,4400,4400
3500,6600,17600,4400,4400
3501,6300,17700,4400,4400
3502,6300,17700,4400,4400
3503,6300,18500,4400,4400
3504,6300,17700,4400,4400
3505,6300,17700,4400,4400
3506,6400,17700,4400,5100
3507,6300,17700,4400,4300
3508,6400,17700,4400,4300
3509,6300,17700,4400,4300
3510,6300,17700,4400,4300
3511,6300,17700,4400,4300
3512,6400,17700,4400,4400
3513,6300,17600,4400,4400
3514,6300,17700,4400,4400
3515,6300,17700,4400,4400
3516,6300,17700,4400,4400
3517,6400,17700,4400,4400
3518,6300,18500,4400,4400
3519,6500,17700,4400,4400
3520,6300,17700,4400,4400
3521,6300,17700,4400,4400
3522,6400,17700,4400,4400
3523,6300,17700,5200,4300
3524,7900,17700,4400,4300
3525,6300,17600,4400,4300
3526,6400,17700,4400,4300
3527,6300,17700,4400,4400
3528,6300,18200,4400,4400
3529,6300,17700,4400,4400
3530,6300,17700,4400,4400
3531,6300,17700,4400,4400
3532,6300,17700,4400,4400
3533,6300,18500,4400,4400
3534,6300,17700,4400,4400
3535,6300,17700,4400,4400
3536,6300,17600,4400,4400
3537,7200,17700,4400,4400
3538,6300,17700,4400,4400
3539,6400,17700,4400,4400
3540,6300,17700,4400,4400
3541,6600,19200,4400,4400
3542,6300,18100,4300,4300
3543,6300,19200,4300,4300
3544,6300,17700,4300,4300
3545,6400,17700,4300,4300
3546,6300,19400,4300,4400
3547,6300,18900,4300,4400
3548,6400,18100,4300,4400
3549,6300,18100,4300,4400
3550,6300,18200,4300,4400
3551,6300,18100,4300,4400
3552,6300,18200,4300,4400
3553,6300,18100,4300,4400
3554,6300,18100,4300,4400
3555,6300,18100,4300,4400
3556,6300,18100,4400,4400
3557,6500,18200,4400,4300
3558,6300,18100,4400,4300
3559,6400,18100,4400,4300
3560,6200,18100,4300,4300
3561,6300,19200,4300,4300
3562,6300,20100,4400,4400
3563,6400,18200,4400,4400
3564,6900,18100,4400,4400
3565,6300,18200,4400,5100
3566,6300,18100,4400,4300
3567,6300,18100,4300,4400
3568,6400,18100,4300,4400
3569,6300,20600,4300,4400
3570,6400,18200,4400,4400
3571,6500,18100,4400,4400
3572,6500,19100,4400,4400
3573,6300,17700,4400,4400
3574,6200,17800,4300,4400
3575,6300,17700,4300,4400
3576,6400,17700,4400,4400
3577,6400,18500,4400,4300
3578,6300,17600,4400,4300
3579,6500,17600,4400,4300
3580,6300,17600,4400,4900
3581,6300,17700,4400,4400
3582,6300,18100,5200,4400
3583,45600,17700,4400,4400
3584,6300,17700,4400,4400
3585,6300,17600,4400,4400
3586,6400,17600,4400,4400
3587,6200,17600,4400,4400
3588,6300,17700,4400,4400
3589,6400,17700,4400,4400
3590,6300,17700,4400,4400
3591,6300,17700,4400,4300
3592,6300,18500,4400,4300
3593,6400,17700,4400,4300
3594,6300,17600,4400,4300
3595,6400,17700,4400,4300
3596,6300,17700,4400,4400
3597,6300,17700,4400,4400
3598,6200,17700,4400,4400
3599,6300,17700,4400,4400
3600,6300,17700,4400,4400
3601,6300,17700,4400,4400
3602,6300,17800,4400,4400
3603,6300,17700,4400,4400
3604,6300,17700,4400,4400
3605,6500,17700,4400,4400
3606,6300,18400,4400,4400
3607,6300,17700,4400,4300
3608,6400,17700,4400,4300
3609,6300,17700,4400,4300
3610,6300,17600,4400,4300
3611,6300,17700,4400,4300
3612,6300,17700,4400,4400
3613,6500,17700,4400,4400
3614,6300,17700,4400,4400
3615,6300,17700,4300,4400
3616,6400,17700,4400,4400
3617,6300,17700,4400,4400
3618,6300,17700,4400,4400
3619,6300,17700,4400,4400
3620,6300,17700,4400,4400
3621,6400,18400,4300,4400
3622,6300,17600,4300,4400
3623,6300,17700,4300,4400
3624,6300,17700,4300,5200
3625,6300,17700,4400,4400
3626,6400,17700,4300,4400
3627,6400,17700,4300,4300
3628,6300,17700,4300,4300
3629,6400,17700,4300,4300
3630,6300,17700,4300,4300
3631,6300,17700,4300,4400
3632,6300,17700,4300,4400
3633,6300,17600,4300,4400
3634,6300,17600,4400,4400
3635,6300,17600,4400,4400
3636,6300,18500,4400,4400
3637,6400,17800,4300,4400
3638,6300,17700,4300,4400
3639,6400,18200,4300,4400
3640,6400,17700,4400,4400
3641,6300,17600,4400,4400
3642,20600,17600,5200,4400
3643,6300,17600,4400,4400
3644,6300,17700,4300,4400
3645,6300,17600,4300,4400
3646,6300,17700,4300,4400
3647,6400,17700,4400,4400
3648,6400,17700,4400,4400
3649,6300,17700,4400,4400
3650,6200,17600,4400,4400
3651,6300,18400,4400,4400
3652,6300,17700,4900,4400
3653,6300,17700,4400,4400
3654,6300,17700,4400,4400
3655,6500,17700,4400,4300
3656,6300,17700,4400,4300
3657,6300,17700,4400,4300
3658,6400,17700,4400,4300
3659,6300,17700,5800,4300
3660,6300,17600,4400,4400
3661,6400,17600,4400,4400
3662,6300,17700,4500,4400
3663,6300,17700,4500,4400
3664,6300,17700,4400,4400
3665,6300,18400,4400,4400
3666,6300,17600,4400,4400
3667,6400,17700,4400,4400
3668,6400,17700,5800,4400
3669,6300,17800,4400,4400
3670,6300,17700,4400,4300
3671,6400,17700,4400,4300
3672,6300,17700,4400,4300
3673,6300,17600,4400,4300
3674,6200,17700,4400,4300
3675,6300,17700,4400,4400
3676,6300,17700,4400,4400
3677,6300,17600,4400,4400
3678,6400,17700,4400,4400
3679,6300,17700,5800,4400
3680,6300,18500,4500,4400
3681,6400,17700,4500,4400
3682,6300,17700,4500,4400
3683,6300,17700,4400,4400
3684,6200,17700,4400,5200
3685,6300,17700,4400,4400
3686,6300,17700,4500,4300
3687,6300,17700,4500,4400
3688,6300,17700,4500,4400
3689,6300,17600,4500,4400
3690,6300,17700,4400,4400
3691,6300,17700,5600,4400
3692,6300,17700,4300,4400
3693,6400,17800,4300,4400
3694,6300,17700,4300,4400
3695,6300,19000,4300,4400
3696,6300,17700,4400,4300
3697,6400,19400,4400,4400
3698,6300,18100,5800,4400
3699,6300,18100,4500,4400
3700,23600,18200,4500,4400
3701,6300,18100,5300,4400
3702,6300,18100,4500,4400
3703,6300,18100,4500,4400
3704,6300,18100,4500,4400
3705,6300,20600,5800,4400
3706,6300,18100,4300,4300
3707,6300,18100,4300,4300
3708,6300,19100,4400,4300
3709,6300,17700,4400,4300
3710,6200,18500,4400,4400
3711,6300,17600,4400,4400
3712,6300,17600,4400,4400
3713,6300,17700,4400,4400
3714,6300,17700,4400,4400
3715,24300,17700,4400,4400
3716,6300,17600,4400,4400
3717,6300,17700,4400,4400
3718,6400,17600,4400,4400
3719,6300,17700,4400,4300
3720,6300,17700,4400,4300
3721,6300,17700,4400,4300
3722,6300,17700,4400,4400
3723,6300,17700,4400,4400
3724,6300,18500,4400,4400
3725,6300,17700,4400,4400
3726,6300,17700,4400,4400
3727,6300,17700,4400,4400
3728,6300,17700,4400,4400
3729,6300,17800,4400,4400
3730,6300,17700,4400,4400
3731,6300,17700,4400,4300
3732,6300,17700,4400,4400
3733,6300,17700,4400,4400
3734,6400,17700,4400,4400
3735,6500,17700,4400,4400
3736,6300,17700,4400,4400
3737,6300,17700,4400,4400
3738,6300,17700,4400,4400
3739,6300,18500,4400,4400
3740,6400,17700,4400,4400
3741,6300,17700,4400,4300
3742,6300,17700,4400,4300
3743,6400,17700,4400,5100
3744,6300,17700,4400,4300
3745,6300,17700,4400,4400
3746,6200,17700,4400,4400
3747,6300,17700,4400,4400
3748,6300,17800,4400,4400
3749,6400,18200,4400,4400
3750,6300,17700,4400,4400
3751,6300,17800,4400,4400
3752,6300,17700,4400,4400
3753,6200,17700,4300,4400
3754,6300,18500,4300,4300
3755,6400,17600,4300,4300
3756,6200,17700,4400,4300
3757,11800,17700,4400,4300
3758,6300,17700,4400,4300
3759,6300,17700,4400,4400
3760,6300,17600,5200,4400
3761,6300,17600,4400,4400
3762,6300,17600,4400,4400
3763,6300,17700,4400,4400
3764,6300,17700,4400,4400
3765,6400,17700,4400,4400
3766,6300,17700,4400,4400
3767,6300,17600,4400,4400
3768,6700,17700,4400,4400
3769,6300,18500,4400,4300
3770,6300,17700,4400,4300
3771,6300,17800,4400,4300
3772,6300,17700,4400,4300
3773,6400,17700,4400,4300
3774,6500,17700,4400,4400
3775,6300,17700,4400,4400
3776,6400,17700,4400,4400
