Iteration,Placebo,IfCounter,ModuloCounter,BooleanMulCounter,BooleanWrapCounter
1593,4400,5800,17700,4400,4400
1594,4400,4500,17700,4400,4400
1595,4400,4500,17700,4300,4400
1596,4400,4500,18500,4300,4400
1597,4400,4500,17700,4300,4400
1598,4400,4500,17600,4300,4300
1599,4400,4500,17600,4300,4400
1600,4400,4500,17700,4400,4400
1601,4400,4500,17700,4400,4400
1602,4300,5700,17700,4400,4400
1603,4300,4400,17600,4400,5100
1604,4300,4400,17700,4400,4300
1605,4300,4400,17700,4400,4400
1606,4300,4400,17700,4400,4400
1607,4400,4400,17700,4400,4400
1608,4400,4400,17600,4400,4400
1609,4400,4400,17600,4400,4400
1610,4400,4400,17600,4400,4400
1611,4400,5800,18400,4300,4400
1612,4400,4400,17600,4300,4400
1613,4400,4400,17600,4400,4400
1614,4400,4500,17700,4300,4400
1615,4400,4500,17700,4400,4400
1616,4400,4500,17700,4400,4400
1617,4400,4500,17600,4400,4400
1618,4400,4400,17600,4400,4300
1619,4400,5800,17600,4400,4400
1620,4400,4400,17700,4400,4400
1621,4400,4400,17700,4400,4400
1622,4400,4400,17700,4400,4400
1623,4300,4400,17700,4400,4400
1624,4300,4400,17600,5200,4400
1625,4300,4500,18400,4400,4400
1626,4300,4400,17700,4400,4400
1627,4300,4400,17700,4400,4400
1628,4400,5300,17700,4400,4400
1629,4900,4400,17700,4400,4400
1630,4400,4400,17700,4400,4400
1631,4400,4400,17700,4400,4400
1632,4400,4400,17700,4400,4400
1633,4400,4400,17700,4400,4400
1634,4400,4400,17700,4400,4300
1635,4400,4400,17700,4300,4400
1636,4400,4400,17700,4300,4400
1637,4400,4400,18400,4400,4400
1638,4400,4400,17700,4400,4400
1639,4400,4300,17700,4400,4400
1640,4400,4300,18500,4400,4400
1641,4400,4300,17700,4400,4400
1642,4300,4300,17700,4400,4400
1643,4400,4300,17700,4400,4400
1644,4400,4400,17700,4400,4400
1645,4400,4400,17700,4400,4400
1646,4400,4400,17800,4400,4400
1647,4400,4400,17700,4400,4400
1648,4400,4400,17700,4400,4400
1649,5200,4400,17700,4400,4300
1650,4400,4400,17700,4400,4800
1651,4400,4400,17700,4300,4300
1652,4400,4400,17700,4400,4300
1653,4400,4400,17700,4400,4300
1654,4400,4300,17700,4400,4400
1655,4300,4300,18500,4400,4400
1656,4400,4300,17700,4400,4400
1657,4400,4300,17700,4400,4400
1658,4400,4400,17700,4400,4400
1659,4400,4400,17700,4400,4400
1660,4400,4400,17700,4400,4400
1661,4400,4400,17700,4400,4400
1662,4400,4400,17700,4400,4400
1663,4400,4400,17700,4400,5200
1664,4400,4400,17700,4400,4300
1665,4300,4400,17700,4400,4300
1666,4300,4400,17600,4300,4300
1667,4300,4400,17600,4300,4400
1668,4300,4400,17700,4300,4400
1669,4400,4400,17700,4300,4400
1670,4400,4400,18400,4400,4400
1671,4400,4400,17600,4400,4400
1672,4400,4300,17600,4400,4400
1673,4400,4400,17600,4400,4400
1674,4400,4400,17700,4400,4400
1675,4400,4400,17700,4400,4400
1676,4400,4400,17700,4400,4300
1677,4400,4400,17600,4400,4400
1678,4400,4400,17600,4400,4400
1679,4300,4400,17700,4400,4400
1680,4300,4400,17700,4400,4400
1681,4300,4400,17700,4300,4400
1682,4300,4400,17600,4300,4400
1683,4300,4400,17600,5100,4400
1684,4300,4400,18400,4300,4400
1685,4400,4400,17700,4400,4400
1686,4400,4400,17800,4400,4400
1687,4400,5100,17700,4400,4400
1688,4400,4400,17700,4400,4400
1689,4400,4400,17700,4400,4400
1690,4400,4400,17700,4400,4400
1691,4400,4400,17700,4400,4300
1692,4400,4400,17700,4400,4300
1693,4400,4400,18200,4400,4300
1694,4400,4400,17600,4400,4300
1695,4400,4400,17600,4300,4400
1696,4400,4400,17600,4300,4400
1697,4400,4400,17700,4300,4400
1698,4400,4400,17700,4300,4400
1699,4400,4400,18500,4400,4400
1700,4300,4400,17700,4400,4400
1701,4300,4300,17600,4400,4400
1702,4300,4300,17600,4400,4400
1703,4300,4400,17600,4400,4400
1704,4300,4400,17700,4400,4400
1705,4400,4400,17700,4400,4400
1706,4400,4400,17700,4400,4300
1707,4400,4400,17600,4400,4300
1708,4400,4400,17600,4400,4300
1709,5200,4400,17700,4400,4300
1710,4400,4400,17700,4400,4300
1711,4400,4400,17700,4400,4400
1712,4400,4400,17600,4400,4400
1713,4400,4400,17600,4400,4400
1714,4400,4400,18400,4300,4400
1715,4400,4400,17700,4400,4400
1716,4400,4300,17700,4400,4400
1717,4400,4300,17600,4400,4400
1718,4400,4300,17600,4400,4400
1719,4400,4300,17600,4400,4400
1720,4400,4300,17700,4400,4400
1721,4300,4400,17700,4400,4400
1722,4400,4400,17600,4400,5300
1723,4300,4400,17600,4400,4400
1724,4300,4400,17600,4400,4400
1725,4300,4400,17700,4400,4400
1726,4400,4400,17700,4400,4400
1727,4400,4400,17700,4400,4400
1728,4400,4400,17600,4400,4400
1729,4400,4400,19500,4300,4400
1730,4400,4400,17600,4300,4400
1731,4400,4300,17600,4300,4400
1732,4400,4300,17700,4300,4400
1733,4400,4300,17600,5300,4300
1734,4400,4300,19100,4400,4300
1735,4400,4300,18100,4400,4300
1736,4400,4400,18100,4400,4300
1737,4400,4400,18000,4300,4400
1738,4400,4400,19200,4300,4400
1739,4400,4400,19300,4300,4400
1740,4400,4400,18000,4300,4400
1741,4300,4400,18100,4300,4400
1742,4400,4400,18000,5200,4400
1743,4400,4400,19100,4400,4400
1744,4400,4400,18100,4400,4400
1745,4400,4400,19200,4400,4400
1746,4400,4300,17700,4400,4400
1747,4400,5100,17700,4400,4300
1748,4400,4400,17600,4400,4300
1749,4400,4400,18400,4400,4300
1750,4400,4400,17700,4400,4300
1751,4400,4300,17800,4400,4300
1752,4400,4400,17700,4300,4400
1753,4400,4400,17800,4300,4400
1754,4400,4400,17700,4300,4400
1755,4400,4400,17700,4300,4400
1756,4400,4400,17800,4400,4400
1757,4300,4400,17700,4400,4400
1758,4300,4400,18600,4400,4400
1759,4300,4400,17700,4400,4400
1760,4300,4400,17700,4400,4400
1761,4300,4400,17700,4400,4400
1762,4300,4400,17700,4400,4400
1763,4400,4400,17700,4400,4300
1764,4400,4400,17600,4400,4300
1765,4400,4400,17700,4400,4300
1766,4400,4300,17700,4400,4300
1767,4400,4300,17700,4400,4400
1768,5200,4300,17600,4400,4400
1769,4400,4300,17700,4400,4400
1770,4400,4400,17700,4300,4400
1771,4400,4400,17700,4400,4400
1772,4400,4400,17700,4400,4400
1773,4400,4400,18400,4400,4400
1774,4400,4400,17700,4400,4400
1775,4400,4400,17700,4400,4400
1776,4300,4400,17700,4400,4400
1777,4400,4400,17700,4400,4400
1778,4400,4400,17700,4400,4400
1779,4400,4400,17700,4400,4400
1780,4400,4400,17700,4400,4400
1781,4400,4300,17700,4400,5100
1782,4400,4300,17700,4400,4400
1783,4400,4300,17600,4400,4300
1784,4400,4300,17600,4400,4300
1785,4400,4400,17600,4300,4300
1786,4300,4400,17700,4300,4300
1787,4300,4400,17700,4300,4400
1788,4300,4400,18500,4300,4400
1789,4300,4400,17600,4300,4400
1790,4400,11400,17600,4400,4400
1791,4400,4400,17700,4400,4400
1792,4400,4300,17700,4300,4400
1793,4400,4300,17700,4300,4400
1794,4400,4300,17600,4300,4400
1795,4400,5300,17600,4300,4400
1796,4400,4500,17600,4300,4400
1797,4400,4600,17600,4400,4400
1798,4400,4600,17700,4400,4400
1799,4400,4600,17700,4400,4400
1800,4300,4600,17700,4400,4400
1801,4300,4600,17600,5200,4400
1802,4300,4600,17600,4400,4400
1803,4300,6100,18400,4400,4300
1804,4300,4900,17700,4400,4400
1805,4400,4800,26500,4400,4400
1806,4400,5700,19200,4400,4400
1807,4400,4800,19400,4300,4400
1808,4400,4800,19400,4300,4400
1809,4400,4800,19500,4300,4400
1810,4400,4800,19400,4300,4400
1811,4400,4800,19500,4400,4400
1812,4400,4800,20400,4400,4400
1813,4400,4800,20100,4400,4400
1814,4300,4800,18600,4400,4400
1815,4300,4800,19600,4400,4400
1816,4300,4800,18400,4400,4400
1817,4300,4900,19000,4400,4400
1818,4300,4800,18100,4400,4300
1819,4400,4800,18200,4400,4300
1820,4400,4900,18200,4400,4300
1821,4400,4800,19300,4400,4300
1822,4400,4800,33100,4300,4300
1823,4400,4800,17700,4300,4300
1824,4400,4800,17700,4300,4400
1825,4400,4900,17700,4300,4400
1826,4400,6000,17700,4400,4400
1827,5300,4700,17700,4400,4400
1828,4400,4700,17600,4400,4400
1829,4400,4700,17700,4400,4400
1830,4400,4700,17700,4400,4400
1831,4400,5900,18500,4400,4400
1832,4400,4600,17700,4400,4400
1833,4400,4500,17600,4400,4400
1834,4400,4400,17600,4400,4400
1835,4400,4400,17600,4400,4400
1836,4400,4500,17700,4400,4400
1837,4400,4500,17700,4300,4400
1838,4400,4500,17700,4300,4300
1839,4400,4500,17600,4300,4400
1840,4300,4500,17600,4300,4400
1841,4300,4500,17700,4400,5200
1842,4400,4500,17700,4400,4400
1843,4400,4500,17700,4400,4400
1844,4400,4500,17600,4400,4400
1845,4400,4500,17600,4400,4300
1846,4400,4500,18400,4400,4400
1847,4400,4500,17700,4400,4400
1848,4400,4400,17700,4400,4400
1849,4400,4400,17700,4400,4400
1850,4400,4500,17600,4400,4400
1851,4400,4500,17600,4400,4400
1852,4400,4500,17700,4400,4400
1853,4400,4500,17700,4400,4400
1854,4400,4500,17700,4400,4400
1855,5800,5800,17700,4300,4400
1856,4400,4400,17600,4400,4400
1857,4400,4400,17600,4400,4400
1858,4400,4400,18300,4400,4400
1859,4400,4400,17800,4400,4400
1860,4400,5800,17700,4400,4300
1861,4300,4500,18500,5200,4400
1862,4400,4700,17700,4400,4400
1863,4400,4500,17700,4300,4400
1864,4400,4500,17700,4300,4400
1865,4400,5300,17600,4400,4400
1866,4400,4500,17700,4400,4400
1867,4400,4500,17700,4400,4400
1868,4400,4500,17700,4400,4400
1869,4400,4500,17700,4400,4400
1870,4400,5700,17700,4400,4400
1871,4400,4300,17800,4400,4400
1872,4300,4300,17700,4400,4400
1873,4300,4300,17700,4400,4400
1874,4300,4300,17700,4400,4300
1875,4400,4300,18500,4400,5200
1876,4400,4400,17700,4300,4400
1877,4400,4400,17700,4400,4400
1878,4400,4400,17600,4400,4400
1879,4400,4400,17600,4400,4400
1880,4400,4400,17700,4400,4400
1881,4400,4400,17700,4400,4400
1882,4400,4400,17700,4400,4400
1883,4400,4400,17600,4400,4400
1884,4400,4400,17700,4400,4400
1885,4400,4400,17700,4400,4400
1886,4300,4300,17700,4400,4400
1887,5200,4300,17700,4400,4300
1888,4400,4300,17600,4400,4400
1889,4300,4300,17600,4400,4400
1890,4400,4300,18400,4300,4400
1891,4400,4400,17700,4400,4400
1892,4400,4400,17600,4400,4400
1893,4400,4400,17600,4400,4400
1894,4400,4400,17600,4400,4400
1895,4400,4400,17600,4400,4400
1896,4400,4400,17700,4400,4400
1897,4400,4400,17700,4400,4400
1898,4400,4400,17700,4400,4400
1899,4400,4400,17600,4400,4400
1900,4300,4400,17600,4400,5200
1901,4400,4400,17700,4400,4400
1902,4300,4400,17700,4400,4300
1903,4400,4400,17700,4400,4300
1904,4400,4400,17600,4400,4300
1905,4400,4300,18500,4300,4300
1906,4400,4400,17700,4400,4300
1907,4400,4400,17700,4400,4400
1908,4400,4400,17700,4400,4400
1909,4400,4400,17700,4400,4400
1910,4400,4400,17700,4400,4400
1911,4400,4400,17700,4400,4400
1912,4400,4400,17800,4400,4400
1913,4300,4400,17700,4400,4400
1914,4300,4400,18700,4400,4400
1915,4300,4400,17700,4400,4400
1916,4300,4400,17700,4400,4400
1917,4400,4400,17800,4400,4300
1918,4400,4400,17700,4400,4300
1919,4400,4400,17700,4400,4300
1920,4400,4400,20200,5100,4300
1921,4400,4300,18100,4300,4300
1922,4400,4300,19400,4300,4400
1923,4400,4300,17600,4300,4400
1924,4400,4300,19100,4300,4400
1925,4400,5200,18200,4400,4400
1926,4400,4400,18100,4400,4400
1927,4400,4400,19200,4400,4400
1928,4300,4400,17600,4400,4400
1929,4300,4300,17700,4400,4400
1930,4300,4300,17700,4400,4400
1931,4300,4400,17800,4400,4400
1932,4400,4300,17700,4400,4400
1933,4400,4300,17700,4400,4400
1934,4400,4400,18500,4400,4400
1935,4400,4400,17700,4400,4400
1936,4400,4400,17700,4400,4300
1937,4400,4400,17700,4400,4400
1938,4400,4400,17800,4400,4400
1939,4400,4400,17700,4300,4400
1940,4400,4400,17700,4400,4400
1941,4400,4400,17700,4400,4400
1942,4400,4400,17700,4400,4400
1943,4400,4400,17700,4400,4400
1944,4400,4400,17600,4400,4400
1945,4300,4400,17600,4400,4400
1946,5200,4400,17600,4400,4400
1947,4400,4400,17600,4400,4400
1948,4400,4300,17700,4400,4400
1949,4400,4300,18400,4400,4400
1950,4400,4300,17700,4400,4400
1951,4400,4300,17700,4400,4400
1952,4400,4300,17700,4400,4300
1953,4400,4400,17700,4400,4400
1954,4400,4400,17700,4400,4400
1955,4400,4400,17700,4300,4400
1956,4400,4400,17700,4300,4400
1957,4400,4400,17700,4300,4400
1958,4400,4400,17700,5000,4400
1959,4400,4400,17700,4400,5200
1960,4300,4400,17600,4400,4400
1961,4400,4400,17700,4400,4300
1962,4400,4400,17700,4300,4400
1963,4400,4400,17700,4400,4400
1964,4400,4300,18500,4400,4400
1965,4400,4300,17700,4400,4400
1966,4400,4300,17800,4400,4400
1967,4400,4300,17700,4400,4400
1968,4400,4300,17700,4400,4400
1969,4400,4400,17700,4400,4400
1970,4400,4400,18300,4400,4400
1971,4400,4400,17700,4400,4400
1972,4400,4400,17700,4400,4400
1973,4400,4400,17700,4400,4400
1974,4400,4400,17700,4400,4400
1975,4400,4400,17700,4300,4400
1976,4300,4400,17700,4400,4400
1977,4300,4400,17700,4400,4400
1978,4300,4400,17700,4400,4400
1979,4300,4400,18500,5200,4400
1980,4300,4400,17700,4400,4400
1981,4400,4400,17700,4400,4400
1982,4400,4400,17700,4400,4400
1983,4400,4400,17700,4400,4300
1984,4400,5100,17700,4400,4400
1985,4400,4300,17700,4400,4300
1986,4400,4300,17700,4400,4300
1987,4400,4300,17800,4400,4400
1988,4400,4300,17700,4400,4400
1989,4400,4300,17700,4300,4400
1990,4400,4400,17700,4400,4400
1991,4400,4400,17700,4400,4400
1992,4400,4400,17700,4400,4400
1993,4400,4400,18400,4400,4400
1994,4400,4400,17700,4400,4400
1995,4400,4400,17700,4400,4400
1996,4300,4400,17700,4400,4400
1997,4300,4400,17700,4400,4400
1998,4300,4400,17600,4400,4400
1999,4300,4400,17700,4400,4400
2000,4300,4400,17600,4400,4400
2001,4400,4400,17700,4400,4300
2002,4400,4400,17700,4400,4300
2003,4400,4400,17700,4300,4400
2004,4400,4300,17700,4400,4300
2005,5200,4400,17600,4400,4400
2006,4400,4400,17600,4400,4400
2007,4400,4400,17600,4400,4400
2008,4400,5100,18500,4400,4400
2009,4400,4400,17600,4400,4400
2010,4400,4400,17600,4400,4400
2011,4300,4300,17600,4400,4400
2012,4300,4400,17600,4400,4400
2013,4300,4400,17700,4400,4400
2014,4300,4400,17700,4400,4400
2015,4300,4400,17700,4400,4400
2016,4400,4400,17700,4400,4300
2017,4400,4400,17700,4300,4300
2018,4400,4400,17600,4400,5100
2019,4400,4400,17700,4400,4400
2020,4400,4400,17700,4400,4400
2021,4400,4400,17700,4400,4400
2022,4400,4400,17700,4400,4300
2023,4400,4400,18400,4400,4300
2024,4400,4400,17700,4400,4400
2025,4400,4400,17700,4400,4300
2026,4400,4300,18200,4400,4400
2027,4400,4300,17700,4400,4400
2028,4400,4300,17600,4400,4400
2029,4400,4300,17600,4400,4400
2030,4400,4300,17600,4400,4400
2031,4300,4400,17700,4400,4400
2032,4400,4400,17700,4300,4400
2033,4400,4400,17700,4400,4400
2034,4400,4400,17700,4400,4400
2035,4300,4400,17600,4400,4400
2036,4400,4400,17600,4400,4400
2037,4400,4400,17600,4400,4300
2038,4400,4400,18500,4400,4300
2039,4400,4400,17600,5200,4300
2040,4400,4400,17700,4400,4300
2041,4400,4300,17700,4400,4300
2042,4400,4300,17700,4400,4400
2043,4400,5100,17700,4400,4400
2044,4400,4300,17700,4400,4400
2045,4400,4300,17700,4400,4400
2046,4400,4400,17600,4400,4300
2047,4400,4400,17700,4400,4300
2048,4400,4300,17700,4400,4400
2049,4400,4300,17700,4400,4400
2050,4400,4300,17700,4400,4400
2051,4400,4300,17600,4400,4400
2052,4400,4400,17700,4400,4400
2053,4300,4400,18500,4400,4400
2054,4300,4400,17700,4300,4400
2055,4300,4400,17700,4300,4400
2056,4300,4400,17700,4300,4400
2057,4300,4400,17700,4300,4400
2058,4400,4400,17700,4300,4300
2059,4400,4400,17700,4400,4300
2060,4400,4400,17700,4400,4300
2061,4400,4400,17700,4400,4300
2062,4400,4400,17700,4400,4300
2063,4400,4300,17700,4400,4400
2064,5200,4300,17700,4400,4400
2065,4400,4300,17600,4400,4400
2066,4400,4300,17700,4400,4400
2067,4400,4400,18500,4400,4400
2068,4400,4400,17700,4400,4400
2069,4400,4400,17600,4400,4400
2070,4400,4400,17600,4400,4400
2071,4400,4400,17600,4400,4400
2072,4300,4400,17600,4400,4400
2073,4300,4400,17700,4300,4400
2074,4400,4400,17700,4400,4300
2075,4400,4400,17700,4400,4300
2076,4400,4400,17600,4400,4300
2077,4400,4400,17700,4400,4300
2078,4400,4400,17700,4400,5200
2079,4400,4400,17600,4400,4400
2080,5500,4400,17600,4400,4400
2081,4400,4400,17600,4400,4400
2082,4300,4300,19000,4400,4400
2083,4300,4400,17700,4400,4400
2084,4300,4400,17700,4400,4400
2085,4300,4400,17700,4400,4400
2086,4400,4400,17700,4400,4400
2087,4400,4400,17700,4400,4400
2088,4400,4400,17600,4400,4400
2089,4400,4400,17700,4300,4400
2090,4400,4400,17700,4300,4400
2091,4400,4400,17700,4300,4400
2092,4400,4400,17700,4300,4300
2093,4400,4400,17600,4300,4400
2094,4400,4400,17700,4400,4400
2095,4400,4400,17700,4400,4400
2096,4300,4400,17700,4400,4400
2097,4300,4300,18400,4400,4400
2098,4300,4300,17700,5200,4400
2099,4300,4300,17700,4400,4400
2100,4300,4300,17700,4400,4400
2101,4400,4300,17800,4400,4900
2102,5700,5200,17700,4400,4400
2103,4400,4400,17700,4300,4400
2104,4400,4400,17600,4400,4400
2105,4400,4400,17700,4400,4400
2106,4400,4400,17700,4400,4400
2107,4400,4400,17700,4400,4300
2108,4500,4400,17700,4400,4300
2109,4500,4400,17700,4400,4300
2110,4500,4400,17700,4400,4300
2111,4500,4400,17700,4300,4300
2112,5700,4300,18500,4300,4400
2113,4300,4300,17600,4300,4400
2114,4300,4300,17600,4300,4400
2115,4400,4300,17700,4400,4400
2116,4400,4300,17700,4400,4400
2117,4400,4400,17700,4400,4400
2118,4400,4400,17600,4400,4400
2119,4400,4400,17600,4400,4400
2120,4400,4400,17600,4400,4400
2121,5800,4400,17700,4400,4400
2122,4500,4400,17700,4400,4400
2123,4600,4400,17600,4400,4300
2124,5400,4400,17600,4300,4300
2125,4500,4400,17600,4400,4300
2126,4500,4400,18500,4400,4300
2127,4500,4400,17700,4400,4400
2128,4500,4400,17700,4400,4400
2129,4500,4400,17700,4400,4400
2130,4500,4400,17600,4400,4400
2131,5800,4300,17700,4400,4400
2132,4400,4400,17700,4400,4400
2133,4400,4400,17700,4400,4400
2134,4400,4400,17700,4400,4400
2135,4500,4400,17700,4400,4400
2136,4400,4400,17700,4400,4400
2137,4400,4400,17700,4400,5200
2138,4400,4400,18200,4300,4400
2139,4400,4400,17600,4400,4400
2140,4400,4400,17700,4400,4400
2141,4400,4400,18500,4400,4300
2142,4400,4400,17600,4400,4400
2143,4400,4400,17600,4400,4400
2144,4400,4400,17600,4400,4400
2145,4400,4400,17700,4400,4400
2146,4400,4300,17700,4400,4400
2147,4400,4300,17700,4400,4400
2148,4400,4300,17600,4400,4400
2149,4400,4300,17600,4400,4400
2150,4400,4300,17700,4400,4400
2151,4300,4400,17700,4400,4300
2152,4300,4400,17700,4300,4300
2153,4300,4400,17600,4400,4300
2154,4300,4400,17600,4400,4300
2155,4300,4400,17600,4400,4400
2156,4400,4400,18500,4400,4400
2157,4400,4400,17700,5200,4400
2158,4400,4400,17700,4400,4400
2159,4400,4400,17700,4400,4400
2160,4400,4400,17600,4300,4400
2161,4400,4400,17600,4300,4400
2162,4400,5200,17600,4300,4400
2163,4400,4400,17700,4400,4400
2164,4400,4400,17700,4400,4400
2165,4400,4400,17700,4400,4300
2166,4400,4400,17600,4400,4300
2167,4400,4400,17600,4400,4300
2168,4400,4400,17700,4400,4300
2169,4400,4400,17700,4400,4300
2170,4400,4400,17700,4400,4400
2171,4300,4400,18400,4400,4400
2172,4300,4400,17700,4400,4400
2173,4300,4400,17700,4300,4400
2174,4300,4300,17700,4400,4400
2175,4300,4400,17700,4400,4400
2176,4400,4400,17600,4400,4400
2177,4400,4400,17600,4400,4400
2178,4400,4400,17600,4400,4400
2179,4400,4400,17700,4400,4400
2180,4400,4400,17700,4400,4400
2181,4400,4400,17700,4400,4400
2182,4400,4400,17700,4400,4400
2183,5200,4400,17600,4400,4300
2184,4400,4400,17600,5000,4300
2185,4400,4400,18400,4400,4400
2186,4400,4400,17700,4400,4400
2187,4400,4400,17700,4400,4400
2188,4400,4400,17600,4400,4400
2189,4400,4300,17600,4400,4400
2190,4400,4300,17600,4400,4400
2191,4400,4300,17700,4400,4400
2192,4400,4300,17600,4400,4400
2193,4400,4300,17700,4400,4400
2194,4400,4400,18200,4300,4400
2195,4400,4400,17700,4300,4400
2196,4400,4400,17600,4400,5200
2197,4400,4400,17600,4300,4400
2198,4400,4400,17700,4300,4400
2199,4300,4400,17700,4400,4300
2200,4400,4400,18500,4400,4300
2201,4400,4400,17700,4400,4300
2202,4300,4400,17700,4400,4300
2203,4300,4400,17700,4400,4300
2204,4400,4400,17600,4400,4400
2205,4400,4300,17700,4400,4400
2206,4400,4400,17700,4400,4400
2207,4400,4400,17700,4400,4400
2208,4400,4300,17600,4400,4400
2209,4400,4400,17700,4400,4400
2210,4400,4400,17700,4300,4400
2211,4400,4400,17700,4300,4400
2212,4400,4400,17700,4300,4400
2213,4400,4400,17700,4300,4400
2214,4400,4400,17700,4300,4300
2215,4300,4400,18400,4400,4300
2216,4300,4400,17700,4400,4300
2217,4400,4400,17700,5200,4300
2218,4400,4400,17700,4400,4300
2219,4300,4400,17700,4400,4400
2220,4400,4400,17600,4400,4400
2221,4400,5200,17700,4400,4400
2222,4400,4300,17700,4400,4400
2223,4400,4400,17700,4400,4400
2224,4400,4400,17700,4400,4400
2225,4400,4400,17600,4400,4400
2226,4400,4400,17700,4400,4400
2227,4400,4400,17700,4400,4400
2228,4400,4400,17700,4300,4400
2229,4400,4400,17700,4400,4400
2230,4400,4400,18400,4400,4400
2231,4400,4400,17600,4400,4400
2232,4400,4400,17700,4400,4400
2233,4400,4900,17700,4400,4400
2234,4400,4300,17600,4400,4300
2235,4300,4300,17700,4400,4400
2236,4300,4400,17600,4400,4400
2237,4300,4400,17600,4400,4400
2238,4300,4400,17600,4400,4400
2239,4300,4400,17700,4300,4400
2240,4300,4400,17700,4300,4400
2241,4400,4400,17700,4300,4400
2242,5200,4400,17700,4300,4400
2243,4400,4400,17600,4400,4400
2244,4400,4400,17600,4400,4400
2245,4400,4400,18400,4400,4400
2246,4400,4300,17700,4400,4400
2247,4400,4300,17700,4400,4400
2248,4400,4300,17600,4400,4400
2249,4400,4300,17600,4400,4300
2250,4400,4400,17600,4400,4300
2251,4400,4400,18200,4400,4300
2252,4400,4400,17700,4400,4300
2253,4400,4400,17700,4400,4300
2254,4400,4400,17600,4400,4400
2255,4300,4400,17600,4400,4400
2256,4400,4400,17700,4400,5200
2257,4400,4400,17700,4300,4400
2258,4400,4400,17700,4400,4400
2259,4400,4400,18400,4400,4400
2260,4400,4300,17600,4400,4400
2261,4400,4300,17600,4400,4400
2262,4400,4300,17600,4400,4400
2263,4400,4300,17700,4400,4400
2264,4400,4300,17600,4400,4400
2265,4400,4400,17700,4400,4400
2266,4400,4400,17600,4400,4400
2267,4400,4400,17600,4400,4400
2268,4400,4400,17600,4400,4400
2269,4300,4400,17700,4400,4400
2270,4400,4400,17700,4400,4300
2271,4400,4400,17600,4400,4300
2272,4400,4400,17600,4300,4300
2273,4400,4400,17600,4400,4300
2274,4400,4400,18500,4400,4400
2275,4400,4400,17700,4400,4400
2276,4400,4400,17600,5200,4400
2277,4400,4400,17600,4400,4400
2278,4400,4400,17600,4400,4400
2279,4400,4300,17700,4400,4400
2280,4400,5200,17700,4400,4400
2281,4400,4400,17700,4400,4400
2282,4400,4400,17600,4400,4400
2283,4400,4400,17600,4400,4400
2284,4300,4400,17700,4400,4400
2285,4400,4400,17700,4300,4300
2286,4400,4400,17700,4400,4300
2287,4400,4400,17600,4400,4300
2288,4400,4400,17700,4400,4300
2289,4400,4400,18400,4400,4300
2290,4400,4400,17700,4400,4400
2291,4400,4400,17700,4400,4400
2292,4400,4400,17600,4400,4400
2293,4400,4400,17600,4400,4400
2294,4400,4400,17600,4400,4400
2295,4400,4300,17700,4300,4400
2296,4400,4300,17700,4300,4400
2297,4400,4300,17700,4300,4400
2298,4300,4300,17700,4400,4400
2299,4300,4400,17600,4400,4400
2300,4300,4400,17700,4400,4300
2301,4300,4400,17700,4400,4300
2302,5200,4400,17700,4300,4300
2303,8600,4400,17700,4300,4300
2304,4400,4400,19900,4300,4400
2305,4400,4400,17700,4300,4400
2306,4400,4400,17600,4300,4400
2307,4400,4400,18700,4400,4400
2308,4400,4400,17700,4400,4400
2309,4400,4400,17700,4400,4400
2310,4400,4300,17700,4400,4400
2311,4300,4300,17700,4400,4400
2312,4400,4300,17700,4400,4400
2313,4400,4300,17700,4400,4400
2314,4400,4300,17700,4400,4400
2315,4400,4400,17700,4400,5200
2316,4400,4400,17700,4300,4400
2317,4400,4400,17700,4300,4300
2318,4400,4400,18600,4300,4400
2319,4400,4400,17700,4300,4400
2320,4400,4400,17700,4300,4400
2321,4400,4400,17700,4400,4400
2322,4400,4400,17700,4400,4400
2323,4300,4400,17700,4400,4400
2324,4400,4400,17700,4400,4400
2325,4400,4400,17700,4400,4400
2326,4400,4400,17700,4400,5000
2327,4400,4400,17600,4400,4400
2328,4400,4300,17600,4400,4400
2329,4400,4400,17600,4400,4400
2330,4400,4400,17700,4400,4400
2331,4400,4400,17700,4300,4400
2332,4400,4400,17600,4300,4300
2333,4400,4400,18500,4300,4400
2334,4400,4400,17700,4300,4400
2335,4400,4400,17700,5200,4400
2336,4400,4400,17700,4400,4400
2337,4400,4400,17700,4400,4400
2338,4400,4400,17600,4400,4400
2339,4400,4400,17600,4400,4400
2340,4300,5200,17600,4400,4400
2341,4300,4400,17700,4300,4400
2342,4300,4400,17700,4400,4400
2343,4300,4400,17600,4400,4400
2344,4300,4300,17600,4400,4400
2345,4400,4300,17600,4400,4400
2346,4400,4300,17700,4400,4400
2347,4400,4300,17700,4400,4300
2348,4400,4300,18500,4400,4400
2349,4400,4300,17700,4400,4400
2350,4400,4400,17700,4400,4300
2351,4400,4400,17700,4300,4400
2352,4400,4400,17600,4300,4400
2353,4400,4400,17600,4300,4400
2354,4400,4400,17600,4300,4400
2355,4400,4400,17700,4400,4400
2356,4400,4400,17700,4400,4400
2357,4400,4400,17700,4400,4400
2358,4400,4400,17700,4400,4400
2359,4400,4400,17700,4400,4400
2360,4300,4400,17700,4400,4400
2361,5200,4400,17600,4400,4400
2362,4400,4400,17600,4400,4300
2363,4400,4300,19800,4400,4300
2364,4400,4400,17700,4400,4300
2365,4400,4400,17700,4300,4300
2366,4400,4400,17600,4300,4300
2367,4400,4400,17700,4300,4400
