Iteration,Placebo,IfCounter,ModuloCounter,BooleanMulCounter,BooleanWrapCounter
811,30200,31700,31200,30500,30400
812,29200,30800,31100,30600,30400
813,29200,30800,31100,30500,30400
814,29300,30800,31000,30500,30400
815,29300,31100,31900,30500,30400
816,29300,30800,31100,31900,31200
817,29300,31300,31500,30600,30300
818,29300,30900,31200,30500,30300
819,29300,30900,31400,30300,30300
820,30000,31700,31000,30400,30300
821,29200,30800,31500,30500,30300
822,29100,30800,31200,30400,32900
823,29200,30800,31500,30400,30300
824,29300,30800,32000,31300,34900
825,29200,30800,31200,30400,30400
826,29100,30800,31200,30500,30400
827,29100,30800,31200,30400,30300
828,29100,31600,31000,30500,30400
829,30000,30800,31000,30400,30400
830,29200,30800,31000,30500,30400
831,29200,30800,31100,30500,30300
832,29200,31000,32000,30500,30400
833,29300,31000,31100,31300,31100
834,29200,30800,31100,30500,30400
835,29200,32500,31100,30500,30400
836,29300,31600,31000,30600,30300
837,29200,34900,31100,30500,30300
838,30100,32800,31200,30500,30300
839,29300,31500,31100,30500,30300
840,29200,31500,33800,30600,30300
841,29800,31500,31100,31300,30400
842,29200,32600,31000,30500,30900
843,29300,32800,31100,30500,30000
844,29300,31500,31100,30600,30100
845,29400,37400,31000,30500,30200
846,29300,31600,31000,30500,30200
847,30000,32400,31100,30500,30200
848,29200,32800,31100,30600,30200
849,29100,38400,32700,32900,30200
850,29200,31900,31400,32000,31000
851,29200,34000,31300,31200,30300
852,29200,33400,31500,31000,30400
853,29200,31700,31500,33800,30300
854,29200,42200,31500,32700,30900
855,29200,31800,31400,30700,30300
856,30000,32900,31500,32600,30500
857,29200,31000,32200,32600,30300
858,29200,31100,31100,30700,30400
859,29200,31100,31000,31300,31200
860,29100,31000,31000,30600,30400
861,29200,31000,31100,30700,30300
862,29200,31700,31000,30600,30500
863,29200,30800,31000,30600,30300
864,29900,30800,31000,30500,30400
865,29200,30900,31100,30700,30300
866,29300,30700,32700,30500,30300
867,29200,30800,31300,31300,31200
868,29200,30900,31300,30500,30300
869,29200,30800,31200,30700,30300
870,29200,31700,31300,30700,30400
871,29200,30800,31900,30700,30400
872,29200,30800,31300,30700,30300
873,30000,30800,31300,30700,30300
874,29400,30800,32000,30500,30300
875,29800,30800,31000,30500,30400
876,29400,30800,30900,31500,31100
877,29400,30800,31000,30400,30400
878,29500,30800,31600,30500,30400
879,29500,31500,31100,30400,30400
880,29400,31300,31100,30500,30400
881,29400,30600,31600,31300,30400
882,30200,30600,32400,30500,30400
883,29400,30600,31000,30500,30300
884,29300,30700,31100,32100,30400
885,29500,30700,31100,30400,32700
886,29400,30700,31100,30500,30500
887,29400,34900,30900,30500,32100
888,29400,30800,30900,32900,32000
889,29400,30900,30900,32300,30900
890,29500,30900,31000,32200,32200
891,30400,30900,34100,31100,32200
892,28700,30900,33800,31300,30800
893,29300,30900,33800,33400,33500
894,29200,30800,33800,30500,30200
895,28700,30800,31200,30500,30200
896,29300,31700,31100,30500,30300
897,29300,30900,31300,30500,30600
898,29300,31000,31200,30500,30200
899,29300,30900,32100,30400,30600
900,30600,30700,31200,30500,30300
901,29200,30900,31300,36300,30600
902,29300,31000,31200,30500,31700
903,29300,30800,32100,30500,30300
904,29400,31700,31100,30500,30200
905,29300,30800,31300,30600,30300
906,29500,30800,31100,30600,30000
907,29300,30800,32000,30500,30200
908,29300,30800,31000,30500,30200
909,30600,30700,31100,30600,30300
910,29200,30900,31100,31200,31100
911,29500,30700,31100,30500,30400
912,29300,31200,31000,30800,30400
913,29400,31600,31100,31700,30200
914,29200,30900,31000,30600,30200
915,29300,30900,31100,30500,30300
916,29300,30900,32100,30600,30400
917,29300,30900,31200,30600,30100
918,30600,30900,31200,31300,30400
919,29200,30900,31200,30500,32500
920,29300,30900,31300,30400,30600
921,29300,31700,31200,30300,30200
922,29300,30900,31200,30300,30300
923,29200,30800,31300,30300,30300
924,29200,30900,32000,30400,30200
925,29200,30800,31200,30300,30200
926,29200,30800,31200,30300,30200
927,30000,30800,31200,31300,30200
928,29000,30800,31100,30600,31200
929,29000,30800,31100,30500,30300
930,29300,31500,31300,30600,30200
931,29000,30800,31200,30500,30200
932,29100,30800,31900,30500,30300
933,29300,30900,31100,30500,30200
934,29300,30800,31100,30500,30200
935,29300,30900,31700,31300,30200
936,30500,30800,31100,30500,31700
937,29800,30900,31100,30600,30300
938,29800,31700,31200,30500,30300
939,29800,30600,31200,30500,30200
940,29800,30800,31100,30500,30300
941,29800,30700,32000,30500,30200
942,29800,30900,31200,30500,30300
943,30900,30600,31200,30500,30400
944,31400,31500,31200,31300,30300
945,30900,31000,31200,31200,31200
946,30100,30900,31200,30600,30300
947,30100,31600,31100,30500,30300
948,30000,30800,31200,30500,30300
949,30000,30800,31900,30500,30300
950,32600,30800,31300,30500,30300
951,30200,30800,31300,30500,30300
952,31200,30800,31100,30500,30900
953,30400,30900,31100,31300,30400
954,29300,30800,31100,30600,31200
955,29300,31800,31200,30500,30400
956,29200,31100,31100,30500,30400
957,29300,31100,31900,30500,30200
958,29200,31100,31200,30600,30500
959,29300,31100,31100,30500,30200
960,29300,31100,31200,30500,30300
961,29300,31100,31200,31300,30200
962,30300,31100,31200,30500,31700
963,29300,31000,31200,30600,30200
964,30900,31700,31200,30500,30200
965,30900,31000,31100,30600,30100
966,29300,30900,31900,30500,30200
967,29300,31000,31600,30600,30300
968,29300,30900,31200,30500,30300
969,29200,31000,31100,30600,30300
970,29200,30900,31100,31400,30300
971,30000,31000,31100,30800,31800
972,29200,31600,31100,30600,30300
973,29200,30700,31200,30500,30200
974,29100,30800,32800,30600,30200
975,29100,30700,31200,30800,30400
976,29800,31800,31200,30500,30300
977,29100,30800,32600,30700,30100
978,29200,30800,31900,31900,30400
979,29200,30800,32700,30600,31500
980,30000,30800,33100,30500,30400
981,29500,33700,31800,30500,30400
982,29300,32400,32900,30500,31900
983,29200,32500,32600,30500,31100
984,29200,31600,31200,30500,32900
985,29200,32500,31200,30600,31100
986,29200,30800,31300,30500,31100
987,29200,30300,31200,31300,31100
988,29200,30900,31200,30500,38800
989,30100,31600,31300,30500,31000
990,29400,30700,31200,30500,31100
991,29300,30800,32200,30600,30900
992,29400,30800,31200,30500,32200
993,29400,30700,31200,30600,30300
994,29400,30700,31200,30500,30400
995,29400,30800,31200,31400,30400
996,29500,30800,31500,30600,30300
997,29400,30700,31200,30800,31100
998,30200,31600,31900,30800,30400
999,29400,30800,32300,30800,32000
1000,29400,30700,31000,30900,31000
1001,29400,30700,30900,30800,31100
1002,29300,30800,30800,30900,31100
1003,29300,30800,30800,30700,31000
1004,29400,30700,30800,31500,31000
1005,29400,30700,30800,30700,32800
1006,29400,31600,30800,30900,30400
1007,30200,30900,31100,30700,30300
1008,29300,34700,32500,30900,30500
1009,29400,31000,30900,30700,30200
1010,29900,30900,31000,31200,30300
1011,29500,30900,31000,30700,30500
1012,29400,30800,31000,31500,30100
1013,29500,30800,31000,31000,30300
1014,29400,31800,30900,30600,31200
1015,29500,30900,31100,30800,30400
1016,30200,30800,32000,30500,31700
1017,29300,30800,31500,30900,30400
1018,29400,30800,31500,30500,30300
1019,29300,30900,31500,30600,30500
1020,29400,30800,31100,30600,30500
1021,29400,31000,31100,31500,30300
1022,29300,30900,31500,30400,31300
1023,29300,31800,31100,31100,30400
1024,29400,30700,32200,30400,30300
1025,30200,30700,31200,31200,30400
1026,29300,30900,31100,30400,30400
1027,29300,30600,30900,31200,30300
1028,29300,30700,31200,30400,30400
1029,29300,32500,31000,31600,30400
1030,29300,32300,31700,31000,30400
1031,29300,31600,31200,30400,31200
1032,29300,30800,31100,30400,30400
1033,29300,30800,32100,30500,30300
1034,30200,30800,31400,30500,30300
1035,29400,30800,31000,30500,30300
1036,29500,30800,31000,30500,30300
1037,29400,30800,31000,30500,30400
1038,29500,30800,31100,31300,30400
1039,29400,30800,31100,30500,30300
1040,29400,32700,31100,30500,31100
1041,29500,30800,32000,30500,30200
1042,30200,30900,31100,31000,30300
1043,29400,30800,31200,30500,30300
1044,29900,30900,31200,30400,30400
1045,29400,30900,31200,30500,30400
1046,29300,30800,31100,31200,30400
1047,29400,30800,31200,30700,30300
1048,29500,32400,31200,30700,31100
1049,29500,31100,31200,30700,31300
1050,29400,30900,32000,30600,30200
1051,30200,30900,31100,30600,30200
1052,29300,32500,31200,30600,30300
1053,29300,32800,31100,30600,30200
1054,29300,32500,31100,30700,30200
1055,29300,31600,31100,31400,30300
1056,29300,32800,31100,30700,30200
1057,29300,32500,31100,30700,31100
1058,29300,31000,32000,30600,30300
1059,29300,30500,31100,30700,30400
1060,30100,31000,31100,30500,30300
1061,29300,31000,31200,30700,30300
1062,29300,31000,31700,30800,30400
1063,29300,31100,31200,31400,30300
1064,29200,31000,31200,30400,30400
1065,29300,31800,31100,30400,31200
1066,29300,31000,32300,30400,30300
1067,29200,30900,31000,30400,30300
1068,29200,31000,31000,30400,30400
1069,30100,31000,31100,30500,30300
1070,29500,31000,31100,30400,30300
1071,29200,30900,30900,30500,30300
1072,29500,34000,31100,31400,30300
1073,29200,34400,30900,30600,30300
1074,29400,37800,31000,30500,31100
1075,29500,33900,32400,31100,30300
1076,29400,33300,31100,30600,30300
1077,29400,35900,31500,30500,30400
1078,31500,33500,31100,30400,30300
1079,29800,31700,31100,30400,30300
1080,29500,31700,31500,30500,30300
1081,29100,31500,31100,31300,30400
1082,29600,33700,31200,30500,31700
1083,29200,30800,32700,30400,31300
1084,29400,30800,31100,30400,30400
1085,29100,30800,31100,30500,30300
1086,29100,30800,31100,30500,30400
1087,30200,30700,31100,30500,30300
1088,29200,30700,31100,30500,30400
1089,29300,30700,31100,31300,30500
1090,29200,30700,31100,30400,30500
1091,29200,31500,31100,30500,31200
1092,29200,30800,32300,30500,30400
1093,29200,30700,32500,30400,30400
1094,29100,30800,32700,30500,30400
1095,29100,30700,32000,30400,30400
1096,30300,30700,32000,30500,30400
1097,29300,30700,31900,30500,30400
1098,29800,30800,33000,31300,30400
1099,29800,31500,31100,30500,30400
1100,29800,30800,32200,30500,31200
1101,29700,30800,32900,30500,30300
1102,29800,30900,32600,30500,30300
1103,29800,31500,31100,30400,30300
1104,29800,30900,31100,30500,30300
1105,30200,30900,31200,30500,30300
1106,29200,30900,31100,31500,30300
1107,29400,30800,31100,36400,30300
1108,29300,31700,32300,32200,31200
1109,29300,30900,33600,32700,30200
1110,29200,30900,34900,32600,30300
1111,30300,30800,34900,32800,30300
1112,29200,30900,34900,35000,30300
1113,29200,30900,34900,32600,30100
1114,30100,30900,34900,33600,31800
1115,29500,30900,31200,77700,30600
1116,29600,31600,32700,98700,30300
1117,29500,32500,31100,56300,32600
1118,29500,31500,31100,35500,31100
1119,29500,31400,31100,33400,31000
1120,29300,31600,31100,56100,31100
1121,29300,32200,31100,36000,31900
1122,30200,32800,31100,33500,30400
1123,29200,31400,30900,35800,30400
1124,29200,34600,40400,33600,30300
1125,29200,31500,33000,35900,30300
1126,29200,31600,35300,34700,31100
1127,29300,31500,34200,34800,30300
1128,29200,31500,34200,38500,30300
1129,29200,32800,34300,34800,30400
1130,29200,30700,35200,36100,30300
1131,29900,30800,33600,33700,30300
1132,29200,30700,31800,40000,30400
1133,29200,31600,42300,33600,30300
1134,29200,30500,35800,33500,31200
1135,29200,31500,33800,33500,30200
1136,29200,30600,33800,34400,30200
1137,29200,30800,33800,33500,30200
1138,29200,30600,33800,33600,30200
1139,29200,30600,33800,33600,30100
1140,30000,30700,34500,33500,30300
1141,29300,31400,31100,33500,30300
1142,29300,30900,31100,33600,30300
1143,29100,30900,31100,33600,31100
1144,29200,30900,31100,33500,30300
1145,29900,30800,31100,34400,30300
1146,29400,30800,31100,33500,30700
1147,29400,31000,31100,33600,34500
1148,29400,31000,31100,33500,32800
1149,30200,30900,31900,33500,31700
1150,29200,31700,31000,33600,31700
1151,29300,30700,31000,33600,33900
1152,29300,30800,31000,33600,32500
1153,29400,30800,31000,34500,31000
1154,29300,30800,32100,33600,32300
1155,29300,30800,31600,33500,32200
1156,29400,30800,31200,33600,32100
1157,29400,30800,32100,33600,32300
1158,30100,31700,31300,33500,31900
1159,29200,31200,31300,33400,32000
1160,29200,31100,31200,33500,31800
1161,29200,31100,31200,35500,32200
1162,29200,31100,31300,34300,30300
1163,29200,30900,31200,33300,30300
1164,29200,31100,31300,33400,30300
1165,29100,31100,31200,33400,30500
1166,29100,31100,32000,33300,30300
1167,29900,32300,31200,33300,30400
1168,29200,31000,31100,33300,30300
1169,29100,30900,31100,33400,31100
1170,29200,30900,31100,33300,30700
1171,29200,31000,31100,34600,30900
1172,29200,30900,31100,33500,30800
1173,29200,31000,31100,33400,30400
1174,29200,30900,31900,33400,30600
1175,29300,31700,31100,33500,30500
1176,30200,30900,31100,33400,30600
1177,29600,30900,31100,35900,31100
1178,29600,30800,31100,33800,30300
1179,30300,31000,31100,38500,31100
1180,29500,30900,31100,35200,30300
1181,29300,30900,30900,32700,30300
1182,29300,30900,31900,32600,30300
1183,29300,31000,31000,32800,30300
1184,29300,31600,31100,34200,30200
1185,30100,30800,31200,33600,30300
1186,29300,30800,31800,33500,31100
1187,29300,30900,31000,33500,30200
1188,29300,30800,31000,34400,30200
1189,29300,30800,31000,33300,30200
1190,29300,30800,31000,33400,30300
1191,29300,30800,32300,35600,30300
1192,29300,31600,31100,33400,30300
1193,29300,30900,31200,33500,30300
1194,30100,30800,31100,33400,31000
1195,29300,30800,31000,33500,30200
1196,29300,30800,31100,63800,30300
1197,29300,30800,31200,32600,30300
1198,29300,30800,31100,31100,30300
1199,29300,31300,32500,31100,30300
1200,29400,30800,31100,31100,30200
1201,29300,32000,31000,31100,30300
1202,29400,31100,31100,31100,30200
1203,30100,31200,31000,31100,31100
1204,29300,31200,31000,31100,30400
1205,29300,31200,31100,35700,30300
1206,29400,31100,31100,31400,30400
1207,29400,31200,30900,31200,30300
1208,29400,31100,32900,31300,30300
1209,29500,31800,31500,31100,30300
1210,29400,30900,31200,31100,30400
1211,29500,30800,31400,31200,31000
1212,30000,30800,31100,31200,31100
1213,29800,30900,31400,32400,30200
1214,29400,30800,31100,31100,30300
1215,29300,30700,31500,31200,30300
1216,29400,30800,32500,31300,30300
1217,29400,31600,31000,31200,30200
1218,29400,30800,31700,31200,30300
1219,29400,30800,31100,31300,30300
1220,29400,30900,31100,31200,31400
1221,30200,30800,31100,34000,30400
1222,29400,30800,31500,32200,32300
1223,29400,32800,31100,31400,31100
1224,29300,32200,34200,31400,32300
1225,29300,30900,31100,31400,30400
1226,29300,31600,31200,31200,30400
1227,29300,30800,31200,31500,30400
1228,29400,30800,31200,31200,30400
1229,30100,30800,31200,31300,31200
1230,29400,30900,31100,32700,30700
1231,29500,31500,31100,33000,30200
1232,29500,30900,31100,34800,30300
1233,29500,30900,32000,33600,30400
1234,29500,31700,31100,33700,30300
1235,29500,30800,31100,34400,30400
1236,29400,30900,31000,32900,30300
1237,29400,30800,31000,43400,31800
1238,31600,31000,31000,32100,30300
1239,29400,30900,31200,36000,30300
1240,29400,31000,31100,31300,30400
1241,29300,30800,32700,31300,30300
1242,31100,30900,31100,31300,30300
1243,29900,31600,31100,31300,30300
1244,32300,30600,31100,31300,31500
1245,30000,30700,31100,31300,30300
1246,33000,30700,31100,31300,31100
1247,30700,30700,31000,32600,30600
1248,29200,30800,31000,31100,30400
1249,29200,30700,32500,31200,30300
1250,29300,30700,31600,31100,30400
1251,29300,31600,31000,31200,30200
1252,29300,30900,31100,31100,30200
1253,29300,31000,31000,31100,30200
1254,29200,30900,31100,31000,30200
1255,29200,30900,31000,31100,31100
1256,30600,30900,31100,32300,30300
1257,29200,31000,31100,31200,30300
1258,29300,30900,31900,31300,30400
1259,29300,31000,30900,31200,30400
1260,29200,31600,31000,31200,30300
1261,29200,30800,31100,31300,30300
1262,29200,30900,31100,31200,30400
1263,29200,31400,31100,31200,31100
1264,29100,30900,31100,32500,30300
1265,30000,30900,31100,31300,30400
1266,29300,30900,32300,31200,30300
1267,29300,30900,31300,31200,30300
1268,29200,31700,31200,35300,30300
1269,29400,30800,31400,32000,30300
1270,29300,30800,31500,32000,30300
1271,29300,30800,31500,31900,30400
1272,29400,30700,31100,32000,31100
1273,29300,30700,31600,49800,30400
1274,30100,30700,31600,31200,30400
1275,29300,30700,32400,31200,30400
1276,29200,30800,31000,31100,30100
1277,29200,31200,31100,31100,31800
1278,29300,30900,31200,31200,30400
1279,29300,30900,31200,31200,30300
1280,36700,30900,31200,31200,30300
1281,31400,30900,31800,32500,31200
1282,30800,30900,31100,31300,30300
1283,31800,30900,32000,31200,30300
1284,30500,31000,31300,31200,30300
1285,30600,31700,31300,31300,30400
1286,31400,30900,31300,31300,30300
1287,29900,30900,31300,31200,30300
1288,29800,30900,31300,31200,30300
1289,29900,30900,31200,31200,31100
1290,29800,30900,31200,35500,30200
1291,31000,30900,32000,33400,30200
1292,30600,30900,31100,36800,30300
1293,29500,30900,31100,33600,30300
1294,29500,31600,31100,33600,30200
1295,29500,31800,31100,34600,30200
1296,29400,30400,30900,33200,30300
1297,29400,30400,31100,31100,30200
1298,29400,30800,31100,33400,31100
1299,29400,32200,31100,31200,30300
1300,29500,32300,32100,31200,30500
1301,30100,30600,31100,31200,30200
1302,29300,34000,31100,31100,30100
1303,29200,32500,31100,31100,30300
1304,29200,30800,31100,31100,30300
1305,29200,30700,31100,31100,30300
1306,29200,30800,31000,31100,31000
1307,29200,30700,31100,32400,30300
1308,29200,30800,32000,31100,30300
1309,29200,30700,31200,31100,31700
1310,30000,30800,31300,31200,32300
1311,29400,31700,31300,37600,31100
1312,29300,30900,31300,31200,31000
1313,30500,30900,32000,33100,32300
1314,29400,30900,31300,34100,32100
1315,29500,30900,31300,31200,32600
1316,29500,30800,32200,33500,31400
1317,29400,30900,33800,31100,31100
1318,30200,30900,33800,31200,32200
1319,29200,31800,31400,31100,30500
1320,29200,31000,30900,31200,30200
1321,29200,30400,31400,32000,30400
1322,29200,30400,31400,31200,30400
1323,29200,30900,31400,31200,30400
1324,29200,31100,31400,32500,30900
1325,29200,30600,32800,31200,30300
1326,29200,30900,31300,33100,30100
1327,30000,31600,31300,31900,30100
1328,29500,31700,31300,33300,30000
1329,29100,30900,31400,32200,30500
1330,29100,31000,31300,33100,30100
1331,29200,31000,31300,31900,30200
1332,29200,30900,31400,33400,30900
1333,29200,30900,32700,37800,30300
1334,29200,30900,31100,33100,30300
1335,29200,30900,31100,31200,30200
1336,30000,31700,31100,32600,30200
1337,29300,30900,31000,31800,30200
1338,29000,30800,31200,32900,30200
1339,29000,30800,31000,32100,30300
1340,29000,30800,31100,31100,30300
1341,29000,30800,31900,45700,31700
1342,29000,30900,31300,33200,30100
1343,29000,30800,31400,31200,30100
1344,29000,30800,31400,32900,30100
1345,29800,31800,31900,32000,30200
1346,29300,30900,31200,32900,30300
1347,30400,30900,31200,31300,30200
1348,29200,30900,31200,31900,30600
1349,29200,30900,31200,31600,31200
1350,29200,30900,31900,35600,30200
1351,29200,31000,31000,31200,30300
1352,29100,31000,31200,31300,30200
1353,29200,31700,31100,31300,30200
1354,30100,30800,31100,31800,30200
1355,29300,30800,31100,31200,30300
1356,29000,30800,31000,31300,30300
1357,28900,30800,31100,31300,30200
1358,29200,30800,31900,33200,31000
1359,29000,31500,31100,31300,30200
1360,29000,30700,31100,33300,30300
1361,29000,31500,31100,32000,30700
1362,29000,30600,31200,31200,30500
1363,29800,30800,31000,31300,30600
1364,29300,30600,31000,31300,30500
1365,29200,30800,31100,31800,30600
1366,29100,30700,31100,31200,30500
1367,29200,30800,32600,56200,31100
1368,29100,30700,31100,31700,30300
1369,29200,30800,31100,31200,30300
1370,29200,31600,31100,32600,30300
1371,29200,30800,31200,32000,30300
1372,30000,30800,31100,31100,30300
1373,29300,30800,31100,31300,30300
1374,30700,30900,31200,31100,31300
1375,29900,30900,32100,32700,31100
1376,30700,30900,31200,31200,30300
1377,29200,30900,31600,31200,30400
1378,29400,31800,31100,31200,30200
1379,29200,30800,31000,31800,30300
1380,29400,30800,31000,31200,30300
1381,30700,30900,31100,31300,30300
1382,29100,30900,31100,31800,30100
1383,29200,30900,32000,31300,30400
1384,29200,30800,31200,33400,31100
1385,29300,30800,31300,33900,30300
1386,29200,30800,31300,31300,30300
1387,29300,31900,31400,31500,30200
1388,29200,30800,31400,31400,30200
1389,29200,30800,31400,31800,30200
1390,30000,30900,31200,49300,30100
1391,29200,30900,31200,31200,30300
1392,29200,31700,32000,50000,30200
1393,29200,30900,31100,31200,31000
1394,29200,30900,31200,32000,30400
1395,29200,31300,31100,31200,30300
1396,29200,30800,31200,31200,30300
1397,29200,30800,31100,31300,30300
1398,29200,30800,31200,32000,30400
1399,30000,30800,31100,31300,30400
1400,29200,30800,33300,32200,30400
1401,29200,30800,31400,33500,31000
1402,29100,30800,31200,31300,30200
1403,29200,30800,31300,31300,30300
1404,29100,32200,31200,31300,30300
1405,29200,30800,31200,31200,30200
1406,29100,30400,31300,31100,30200
1407,29200,30800,31200,31500,31000
1408,30000,30800,33900,31300,30900
1409,29200,30900,32900,32300,30300
1410,29300,30800,31800,31200,31300
1411,29200,30900,31700,31200,30300
1412,29300,31600,31800,31400,30500
1413,29200,30700,34200,31200,30600
1414,29200,30800,34100,33800,30500
1415,29800,30800,31700,31800,30500
1416,29500,30800,32400,31200,30500
1417,30000,30800,32000,31200,30500
1418,29000,30800,31000,34800,31300
1419,29000,30800,31100,31300,30300
1420,29000,30800,31200,32100,30200
1421,29000,31300,31200,31200,30300
1422,29000,30400,31000,31400,30200
1423,29000,30400,31200,31300,30200
1424,29000,31100,31000,31300,30300
1425,29000,30400,32600,31300,30300
1426,30100,30400,31100,33000,30300
1427,29200,30400,31100,30500,31100
1428,29300,30400,31000,30500,30100
1429,29300,31200,31100,30600,30200
1430,29300,30400,31100,30600,30300
1431,29300,30400,31100,30600,30400
1432,29300,30400,31100,30500,30400
1433,29300,30400,31100,30500,30200
1434,29300,30400,31900,30500,30300
1435,30200,30400,31100,31800,30400
1436,29400,30400,31100,30500,30700
1437,29300,30400,30900,30500,30200
1438,29400,31500,31100,30500,29900
1439,29300,31000,31100,30400,35300
1440,29400,31000,32300,30600,32300
1441,29300,30800,31100,30500,31000
1442,29100,31000,32600,30500,31700
1443,29300,31000,31100,31400,30400
1444,30100,31000,31100,30600,31100
1445,29200,31000,31100,30600,30300
1446,29200,31800,31100,30500,30300
1447,29300,30900,31100,30500,30300
1448,29300,30800,31100,30600,30300
1449,29700,30900,31100,30600,30300
1450,29300,30700,32100,30600,30400
1451,29300,30900,31400,30500,30300
1452,29300,30700,31000,33100,30300
1453,30100,30800,31100,35200,31000
1454,29300,30700,31100,33400,30100
1455,29300,31600,31000,33500,30100
1456,29400,31400,31000,33500,30200
1457,29400,31100,31100,33700,30100
1458,29300,31000,31000,33400,30300
1459,29300,30900,32000,34400,30100
1460,29400,30900,31100,58800,30200
1461,29300,30900,31100,31300,31000
1462,30000,30900,31100,31400,30300
1463,29300,31800,31100,31300,30300
1464,29300,30800,31100,31300,30300
1465,29300,30900,31100,31900,30300
1466,29300,30800,31200,30600,30200
1467,29300,30900,32000,30600,30300
1468,29300,30800,31100,30600,30400
1469,29300,30800,31100,31500,30400
1470,30700,30800,31100,30600,31100
1471,29300,30800,31000,30600,30300
1472,29200,31600,32200,30600,30900
1473,29300,30800,31100,30600,30400
1474,29400,30900,31100,30500,30300
1475,29300,30800,31000,30500,30400
1476,29300,30800,32000,30600,30300
1477,29300,30900,31100,31400,30400
1478,29300,30800,31100,30600,30400
1479,30100,30800,31100,30600,31100
1480,29200,31700,31100,30600,30300
1481,29200,30800,31100,30500,30300
1482,29200,30800,31200,30500,30300
1483,30300,30900,31100,31700,30300
1484,29100,30800,32500,32200,30300
1485,29000,30800,31100,31100,30300
1486,29100,30800,31000,32100,30600
1487,29100,30800,31000,31200,31100
1488,30200,31400,31000,31900,30300
1489,29300,31600,31100,30500,30200
1490,29200,30800,31100,30500,30200
1491,29200,30800,31100,30600,30300
1492,29300,30800,32000,30500,30200
1493,29300,30800,31200,30500,30400
1494,29400,30800,31200,30500,30300
1495,29400,30800,31200,31300,30300
1496,29300,30800,31500,30400,31100
1497,30200,31600,31200,30500,30400
1498,29300,30700,31300,30400,30300
1499,29300,30800,31200,30400,30300
1500,29500,30800,31200,30500,30300
1501,29500,30800,32500,30500,30500
1502,29400,30800,31000,30500,30200
1503,29500,30800,31800,31400,30600
1504,29500,30800,31000,30500,30200
1505,29500,30800,31100,30600,31500
1506,30300,31700,31100,30600,30300
1507,29400,30900,31000,30500,30200
1508,29400,30900,31100,30500,30400
1509,29400,30900,32500,30700,30600
1510,29400,30900,31100,30500,30300
1511,29300,30900,31100,30500,30300
1512,29400,30900,31100,35600,30200
1513,29300,30900,31100,30500,31000
1514,29400,31700,31100,30900,30200
1515,30700,30900,31100,30700,30100
1516,29400,30800,31100,31800,30300
1517,30700,30900,32500,30800,30300
1518,29200,30800,31500,30400,30200
1519,29300,30900,31400,30700,30300
1520,29400,30800,31200,31500,30300
1521,29400,31500,31200,30600,30300
1522,29300,31000,31200,30600,31100
1523,29200,31500,31200,30600,30200
1524,30200,30600,31200,30600,30100
1525,29400,30600,31200,30600,30200
1526,29400,30600,33000,30600,30200
1527,29400,30600,32700,30500,30200
1528,29400,30600,32800,30500,30200
1529,29400,30600,32700,31500,30200
1530,29400,30600,32700,30600,31100
1531,29400,31500,32700,30600,30400
1532,29400,30800,32700,30600,30400
1533,30900,30900,32700,30600,30300
1534,29300,30900,32900,30500,30300
1535,29200,30900,32100,30500,30300
1536,29500,30800,31500,30600,30100
1537,29500,30900,31300,31600,30800
1538,29200,30900,31500,30700,30400
1539,29300,30900,31500,32200,31300
1540,29200,31600,31200,33500,30600
1541,29300,31100,31200,33400,30600
1542,30100,31000,32900,33500,30700
1543,29200,31000,31500,33500,30600
1544,29200,31000,31500,33400,30700
1545,29200,31000,31100,34600,30400
1546,29200,31000,31100,85500,30300
1547,29200,31000,31500,32700,30600
1548,29200,31700,31000,31200,31200
1549,29100,30900,31000,31100,30400
1550,29800,30900,32200,31500,30300
1551,30100,30900,31500,31100,30300
1552,29400,31000,31500,31200,30700
1553,29300,31500,31500,31300,30600
1554,29100,31100,31500,36500,30600
1555,29200,31000,31500,32100,30600
1556,29300,31700,31000,30500,32100
1557,29300,31000,31400,30500,30500
1558,29400,31000,31500,30500,30400
1559,29300,31100,32000,30400,30400
1560,30000,31000,31100,30400,32200
1561,29200,31000,31000,30400,32100
1562,29200,31000,31100,30500,32200
1563,29200,30900,31100,31500,31000
1564,29300,30900,31100,30600,32400
1565,29200,31700,31100,30600,31800
1566,29200,31000,31700,30600,30300
1567,29200,30800,31900,30600,30300
1568,29900,30800,31000,30600,30300
1569,29300,30800,31000,30500,30200
1570,29300,30800,31100,30500,30800
1571,29300,30800,30900,31400,30200
1572,29300,30800,31000,30600,30300
1573,29300,31600,31000,30500,31100
1574,29200,31000,30900,30500,30300
1575,29300,31100,30900,30400,30400
1576,29300,30900,31900,30500,30400
1577,30100,30900,31000,30600,30400
1578,29200,30900,31000,75700,30400
1579,29200,30900,31100,63000,30400
1580,29200,30900,31100,47700,30300
1581,29200,31000,31100,32700,30300
1582,29200,31800,31200,33800,31100
1583,29200,30800,31100,32100,30300
1584,29700,30900,32700,32700,30400
1585,29200,38800,32700,31300,30300
1586,30800,35200,32700,32200,30200
1587,29300,33800,32700,31300,30300
1588,29200,33800,32700,31400,30300
1589,29100,33900,32700,32600,30300
1590,29200,47900,32700,30700,30300
1591,29200,33600,32800,30600,31300
1592,29200,34600,32900,30700,30300
1593,29200,35000,31100,30600,30500
1594,29200,34900,31500,30700,30500
1595,30100,33900,31100,31500,30500
